Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
8000000,1.0570,0.187474,0.005507,0.000525,0.000012
8001000,1.0570,0.187474,0.005507,0.000525,0.000006
8002000,1.0570,0.187474,0.005507,0.000525,0.000006
8003000,1.0570,0.187474,0.005507,0.000525,0.000012
8004000,1.0570,0.187474,0.005507,0.000525,0.000006
8005000,1.0570,0.187474,0.005507,0.000525,0.000006
8006000,1.0570,0.187474,0.005507,0.000525,0.000012
8007000,1.0570,0.187474,0.005507,0.000525,0.000012
8008000,1.0570,0.187474,0.005507,0.000525,0.000006
8009000,1.0570,0.187474,0.005507,0.000525,0.000006
8010000,1.0570,0.187474,0.005507,0.000525,0.000012
8011000,1.0570,0.187474,0.005507,0.000525,0.000006
8012000,1.0570,0.187474,0.005507,0.000525,0.000006
8013000,1.0570,0.187474,0.005507,0.000525,0.000012
8014000,1.0570,0.187474,0.005507,0.000525,0.000012
8015000,1.0570,0.187474,0.005507,0.000525,0.000006
8016000,1.0570,0.187474,0.005507,0.000525,0.000006
8017000,1.0570,0.187474,0.005507,0.000525,0.000012
8018000,1.0570,0.187474,0.005507,0.000525,0.000006
8019000,1.0570,0.187474,0.005507,0.000525,0.000006
8020000,1.0570,0.187474,0.005507,0.000525,0.000012
8021000,1.0570,0.187474,0.005507,0.000525,0.000012
8022000,1.0570,0.187474,0.005507,0.000525,0.000006
8023000,1.0570,0.187474,0.005507,0.000525,0.000006
8024000,1.0570,0.187474,0.005507,0.000525,0.000012
8025000,1.0570,0.187474,0.005507,0.000525,0.000006
8026000,1.0570,0.187474,0.005507,0.000525,0.000006
8027000,1.0570,0.187474,0.005507,0.000525,0.000012
8028000,1.0570,0.187474,0.005507,0.000525,0.000012
8029000,1.0570,0.187474,0.005507,0.000525,0.000006
8030000,1.0570,0.187474,0.005507,0.000525,0.000006
8031000,1.0570,0.187474,0.005507,0.000525,0.000012
8032000,1.0570,0.187474,0.005507,0.000525,0.000006
8033000,1.0570,0.187474,0.005507,0.000525,0.000006
8034000,1.0570,0.187474,0.005507,0.000525,0.000012
8035000,1.0570,0.187474,0.005507,0.000525,0.000012
8036000,1.0570,0.187474,0.005507,0.000525,0.000006
8037000,1.0570,0.187474,0.005507,0.000525,0.000006
8038000,1.0570,0.187474,0.005507,0.000525,0.000012
8039000,1.0570,0.187474,0.005507,0.000525,0.000006
8040000,1.0570,0.187474,0.005507,0.000525,0.000006
8041000,1.0570,0.187474,0.005507,0.000525,0.000012
8042000,1.0570,0.187474,0.005507,0.000525,0.000012
8043000,1.0570,0.187474,0.005507,0.000525,0.000000
8044000,1.0570,0.187474,0.005507,0.000525,0.000012
8045000,1.0570,0.187474,0.005507,0.000525,0.000012
8046000,1.0570,0.187474,0.005507,0.000525,0.000006
8047000,1.0570,0.187474,0.005507,0.000525,0.000006
8048000,1.0570,0.187474,0.005507,0.000525,0.000012
8049000,1.0570,0.187474,0.005507,0.000525,0.000012
8050000,1.0570,0.187474,0.005507,0.000525,0.000000
8051000,1.0570,0.187474,0.005507,0.000525,0.000012
8052000,1.0570,0.187474,0.005507,0.000525,0.000012
8053000,1.0570,0.187474,0.005507,0.000525,0.000006
8054000,1.0570,0.187474,0.005507,0.000525,0.000006
8055000,1.0570,0.187474,0.005507,0.000525,0.000012
8056000,1.0570,0.187474,0.005507,0.000525,0.000012
8057000,1.0570,0.187474,0.005507,0.000525,0.000000
8058000,1.0570,0.187474,0.005507,0.000525,0.000012
8059000,1.0570,0.187474,0.005507,0.000525,0.000012
8060000,1.0570,0.187474,0.005507,0.000525,0.000006
8061000,1.0570,0.187474,0.005507,0.000525,0.000006
8062000,1.0570,0.187474,0.005507,0.000525,0.000012
8063000,1.0570,0.187474,0.005507,0.000525,0.000006
8064000,1.0570,0.187474,0.005507,0.000525,0.000006
8065000,1.0570,0.187474,0.005507,0.000525,0.000012
8066000,1.0570,0.187474,0.005507,0.000525,0.000012
8067000,1.0570,0.187474,0.005507,0.000525,0.000006
8068000,1.0570,0.187474,0.005507,0.000525,0.000006
8069000,1.0570,0.187474,0.005507,0.000525,0.000012
8070000,1.0570,0.187474,0.005507,0.000525,0.000006
8071000,1.0570,0.187474,0.005507,0.000525,0.000006
8072000,1.0570,0.187474,0.005507,0.000525,0.000012
8073000,1.0570,0.187474,0.005507,0.000525,0.000012
8074000,1.0570,0.187474,0.005507,0.000525,0.000006
8075000,1.0570,0.187474,0.005507,0.000525,0.000006
8076000,1.0570,0.187474,0.005507,0.000525,0.000012
8077000,1.0570,0.187474,0.005507,0.000525,0.000006
8078000,1.0570,0.187474,0.005507,0.000525,0.000006
8079000,1.0570,0.187474,0.005507,0.000525,0.000012
8080000,1.0570,0.187474,0.005507,0.000525,0.000012
8081000,1.0570,0.187474,0.005507,0.000525,0.000006
8082000,1.0570,0.187474,0.005507,0.000525,0.000006
8083000,1.0570,0.187474,0.005507,0.000525,0.000012
8084000,1.0570,0.187474,0.005507,0.000525,0.000006
8085000,1.0570,0.187474,0.005507,0.000525,0.000006
8086000,1.0570,0.187474,0.005507,0.000525,0.000012
8087000,1.0570,0.187474,0.005507,0.000525,0.000012
8088000,1.0570,0.187474,0.005507,0.000525,0.000006
8089000,1.0570,0.187474,0.005507,0.000525,0.000006
8090000,1.0570,0.187474,0.005507,0.000525,0.000012
8091000,1.0570,0.187474,0.005507,0.000525,0.000006
8092000,1.0570,0.187474,0.005507,0.000525,0.000006
8093000,1.0570,0.187474,0.005507,0.000525,0.000012
8094000,1.0570,0.187474,0.005507,0.000525,0.000012
8095000,1.0570,0.187474,0.005507,0.000525,0.000006
8096000,1.0570,0.187474,0.005507,0.000525,0.000006
8097000,1.0570,0.187474,0.005507,0.000525,0.000012
8098000,1.0570,0.187474,0.005507,0.000525,0.000006
8099000,1.0570,0.187474,0.005507,0.000525,0.000006
8100000,1.0570,0.187474,0.005507,0.000525,0.000012
8101000,1.0570,0.187474,0.005507,0.000525,0.000012
