3000000,0,0,0,0,0,0
3000100,0,0,0,0,0,0
3000200,1,0,0,0,0,0
3000300,1,0,0,0,1,0
3000400,0,0,0,0,0,0
3000500,0,0,0,0,0,0
3000600,0,0,0,0,0,0
3000700,2,0,0,0,0,0
3000800,2,0,0,0,0,0
3000900,2,0,0,0,0,0
3001000,2,0,0,0,0,0
3001100,2,0,0,0,0,0
3001200,1,0,0,0,0,0
3001300,1,0,1,0,0,0
3001400,0,0,0,0,0,0
3001500,0,0,0,0,0,0
3001600,0,0,0,0,0,0
3001700,1,0,0,0,1,0
3001800,0,0,0,0,0,0
3001900,0,0,0,0,0,0
3002000,0,0,0,0,0,0
3002100,0,0,0,0,1,0
3002200,0,0,0,0,0,0
3002300,0,0,0,0,0,0
3002400,0,0,0,0,0,0
3002500,2,0,0,0,0,0
3002600,0,0,0,0,1,0
3002700,0,0,0,0,0,0
3002800,0,0,0,0,0,0
3002900,1,0,0,0,0,0
3003000,2,0,0,0,0,0
3003100,0,0,0,0,1,0
3003200,0,0,0,0,0,0
3003300,0,0,0,0,0,0
3003400,1,0,0,0,0,0
3003500,2,0,0,0,0,0
3003600,2,0,0,0,0,0
3003700,2,0,0,0,0,0
3003800,0,0,1,0,0,0
3003900,0,0,0,0,0,0
3004000,0,0,0,0,0,0
3004100,0,0,0,0,0,0
3004200,0,0,0,0,1,0
3004300,0,0,0,0,0,0
3004400,0,0,0,0,0,0
3004500,1,0,0,0,0,0
3004600,2,0,0,0,0,0
3004700,1,0,0,0,0,0
3004800,2,0,0,0,0,0
3004900,2,0,0,0,0,0
3005000,2,0,0,0,0,0
3005100,0,0,0,0,1,0
3005200,0,0,0,0,0,0
3005300,0,0,0,0,0,0
3005400,1,0,0,0,0,0
3005500,0,0,0,0,1,0
3005600,0,0,0,0,0,0
3005700,0,0,0,0,0,0
3005800,1,0,0,0,0,0
3005900,1,0,1,0,0,0
3006000,0,0,0,0,0,0
3006100,0,0,0,0,0,0
3006200,0,0,0,0,0,0
3006300,1,0,0,0,0,0
3006400,2,0,0,0,0,0
3006500,2,0,0,0,0,0
3006600,2,0,0,0,0,0
3006700,1,0,0,0,1,0
3006800,0,0,0,0,0,0
3006900,0,0,0,0,0,0
3007000,0,0,0,0,0,0
3007100,2,0,0,0,0,0
3007200,1,0,0,0,0,0
3007300,2,0,0,0,0,0
3007400,1,0,0,0,1,0
3007500,0,0,0,0,0,0
3007600,0,0,0,0,0,0
3007700,0,0,0,0,0,0
3007800,2,0,0,0,0,0
3007900,2,0,0,0,0,0
3008000,2,0,0,0,0,0
3008100,2,0,0,0,0,0
3008200,0,0,1,0,0,0
3008300,0,0,0,0,0,0
3008400,0,0,0,0,0,0
3008500,0,0,0,0,0,0
3008600,2,0,0,0,0,0
3008700,2,0,0,0,0,0
3008800,2,0,0,0,0,0
3008900,0,0,0,0,1,0
3009000,0,0,0,0,0,0
3009100,0,0,0,0,0,0
3009200,1,0,0,0,0,0
3009300,2,0,0,0,0,0
3009400,2,0,0,0,0,0
3009500,2,0,0,0,0,0
3009600,1,0,0,0,1,0
3009700,0,0,0,0,0,0
3009800,0,0,0,0,0,0
3009900,0,0,0,0,0,0
3010000,1,0,0,0,0,0
3010100,2,0,0,0,0,0
3010200,2,0,0,0,0,0
3010300,1,0,0,0,1,0
3010400,0,0,0,0,0,0
3010500,0,0,0,0,0,0
3010600,0,0,0,0,0,0
3010700,2,0,0,0,0,0
3010800,2,0,0,0,0,0
3010900,2,0,0,0,0,0
3011000,2,0,0,0,0,0
3011100,0,0,0,0,1,0
3011200,0,0,0,0,0,0
3011300,0,0,0,0,0,0
3011400,1,0,0,0,0,0
3011500,1,0,0,0,0,0
3011600,2,0,0,0,0,0
3011700,2,0,0,0,0,0
