cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,20,16,1,ffffffff
5006,0,20,16,2,ffffffff
5007,0,20,16,0,ffffffff
5008,0,20,16,6,ffffffff
5009,0,20,16,3,ffffffff
5010,0,20,16,4,ffffffff
5011,0,20,16,5,ffffffff
5012,0,20,16,7,ffffffff
5013,0,50,16,9,ffffffff
5014,0,50,16,10,ffffffff
5015,0,50,16,12,ffffffff
5016,0,80,16,17,ffffffff
5017,0,80,16,18,ffffffff
5018,0,50,16,15,ffffffff
5019,0,80,16,16,ffffffff
5020,0,80,16,21,ffffffff
5021,0,80,16,22,ffffffff
5022,0,80,16,19,ffffffff
5023,0,80,16,20,ffffffff
5024,0,110,16,25,ffffffff
5025,0,110,16,26,ffffffff
5026,0,80,16,23,ffffffff
5027,0,110,16,24,ffffffff
5028,0,110,16,29,ffffffff
5029,0,110,16,30,ffffffff
5030,0,110,16,27,ffffffff
5031,0,110,16,28,ffffffff
5032,8,20,16,1,ffffffff
5033,8,20,16,2,ffffffff
5034,0,110,16,31,ffffffff
5035,8,20,16,0,ffffffff
5036,8,20,16,5,ffffffff
5037,8,20,16,6,ffffffff
5038,8,20,16,3,ffffffff
5039,8,20,16,4,ffffffff
5040,8,50,16,9,ffffffff
5041,8,50,16,10,ffffffff
5042,8,20,16,7,ffffffff
5043,8,50,16,8,ffffffff
5044,8,50,16,13,ffffffff
5045,8,50,16,14,ffffffff
5046,8,50,16,11,ffffffff
5047,8,50,16,12,ffffffff
5048,8,80,16,17,ffffffff
5049,8,80,16,18,ffffffff
5050,8,50,16,15,ffffffff
5051,8,80,16,16,ffffffff
5052,8,80,16,21,ffffffff
5053,8,80,16,22,ffffffff
5054,8,80,16,19,ffffffff
5055,8,80,16,20,ffffffff
5056,8,110,16,25,ffffffff
5057,8,110,16,26,ffffffff
5058,8,80,16,23,ffffffff
5059,8,110,16,24,ffffffff
5060,8,110,16,29,ffffffff
5061,8,110,16,30,ffffffff
5062,8,110,16,27,ffffffff
5063,8,110,16,28,ffffffff
5064,10,20,16,1,ffffffff
5065,10,20,16,2,ffffffff
5066,8,110,16,31,ffffffff
5067,10,20,16,0,ffffffff
5068,10,20,16,5,ffffffff
5069,10,20,16,6,ffffffff
5070,10,20,16,3,ffffffff
5071,10,20,16,4,ffffffff
5072,10,50,16,9,ffffffff
5073,10,50,16,10,ffffffff
5074,10,20,16,7,ffffffff
5075,10,50,16,8,ffffffff
5076,10,50,16,13,ffffffff
5077,10,50,16,14,ffffffff
5078,10,50,16,11,ffffffff
5079,10,50,16,12,ffffffff
5080,10,80,16,17,ffffffff
5081,10,80,16,18,ffffffff
5082,10,50,16,15,ffffffff
5083,10,80,16,16,ffffffff
5084,10,80,16,21,ffffffff
5085,10,80,16,22,ffffffff
5086,10,80,16,19,ffffffff
5087,10,80,16,20,ffffffff
5088,10,110,16,25,ffffffff
5089,10,110,16,26,ffffffff
5090,10,80,16,23,ffffffff
5091,10,110,16,24,ffffffff
5092,18,20,16,1,ffffffff
5092,10,110,16,29,ffffffff
5093,18,20,16,2,ffffffff
5093,10,110,16,30,ffffffff
5094,10,110,16,27,ffffffff
5095,18,20,16,0,ffffffff
5095,10,110,16,28,ffffffff
5096,10,110,16,31,ffffffff
5097,0,50,16,11,ffffffff
5098,18,20,16,3,ffffffff
5098,28,20,16,1,ffffffff
5099,30,20,16,1,ffffffff
5100,0,50,16,13,ffffffff
5101,28,20,16,2,ffffffff
5102,20,20,16,1,ffffffff
5102,30,20,16,2,ffffffff
5103,0,50,16,14,ffffffff
5104,28,20,16,0,ffffffff
5105,20,20,16,2,ffffffff
5105,30,20,16,0,ffffffff
5106,0,50,16,8,ffffffff
5107,28,20,16,3,ffffffff
5108,20,20,16,0,ffffffff
5108,20,20,16,3,ffffffff
5108,18,20,16,5,ffffffff
5108,18,20,16,6,ffffffff
5108,30,20,16,3,ffffffff
5109,18,50,16,10,ffffffff
5109,18,20,16,7,ffffffff
5109,18,20,16,4,ffffffff
5109,18,50,16,9,ffffffff
5110,18,50,16,11,ffffffff
5110,18,50,16,8,ffffffff
5110,18,50,16,13,ffffffff
5110,18,50,16,14,ffffffff
5111,18,50,16,12,ffffffff
5111,18,80,16,17,ffffffff
5111,18,80,16,18,ffffffff
5111,18,50,16,15,ffffffff
